area,aspect_ratio,circularity,solidity,h,s,v,label
2415.0,1.5375,0.16459987086628786,0.7517509727626459,174.16968762051678,198.16236020053992,101.32279213266487,0
1475.5,3.682926829268293,0.15968770085077805,0.7881944444444444,174.2872014696877,190.87875076546234,97.7636252296387,0
1488.0,3.604651162790698,0.1527971117327767,0.7931769722814499,174.09217707701637,190.80109157064888,96.57186173438448,0
2194.5,1.78,0.4015355821179065,0.7401349072512647,122.83556901774124,174.31890956295976,169.77066205106013,0
1036.5,4.032258064516129,0.1483926993740099,0.7486457204767064,170.69906223358907,155.94799658994032,92.58653026427963,0
1360.0,2.8,0.1174369337933791,0.5643153526970954,170.6875,155.31966145833331,91.04296875,0
1210.5,2.7333333333333334,0.1328282453671338,0.5745135263407689,170.71303074670573,154.63323572474377,91.50585651537335,0
1152.5,2.902439024390244,0.16189415782769337,0.6280653950953679,170.82403100775193,153.53720930232558,90.57906976744187,0
482.0,0.7058823529411765,0.6314322052489737,0.8692515779981965,9.356736242884251,133.5123339658444,88.280834914611,0
477.0,1.5,0.3587853161932712,0.6933139534883721,6.58955223880597,135.84888059701493,96.07089552238806,0
936.5,0.9534883720930233,0.473573015302115,0.7994024754588135,8.33664349553128,132.52333664349553,112.60377358490565,0
923.5,1.0232558139534884,0.35961894468304295,0.7569672131147541,8.196019900497513,132.30646766169153,112.18905472636816,0
364.5,0.46511627906976744,0.32153162794382906,0.7864077669902912,8.528571428571428,129.03095238095239,99.11904761904763,0
387.0,0.4418604651162791,0.39635106688794164,0.7914110429447853,8.230593607305936,130.0799086757991,98.04337899543378,0
344.0,0.4090909090909091,0.3428707686324716,0.7747747747747747,7.919395465994962,129.44080604534005,94.86146095717883,0
664.0,0.972972972972973,0.41133618247680076,0.8233106013639182,8.308219178082192,126.09041095890412,95.62602739726027,0
16.0,1.0,0.7853981633974483,1.0,10.0,135.32,93.76,0
458.0,0.6923076923076923,0.3914508374524901,0.7862660944206008,8.746588693957115,125.46978557504873,96.46978557504873,0
136.5,1.0,0.598026725310044,0.8863636363636364,8.623456790123456,124.4074074074074,97.87654320987654,0
2183.5,0.78,0.14347052779830793,0.46206750608401226,56.356572868542635,155.56152876942463,114.17261654766905,0
2876.5,0.797979797979798,0.22520468927529777,0.5646839418924224,44.658480681074,150.2472167648985,107.48821218074657,0
2272.0,0.9285714285714286,0.17340838626586094,0.5136204363060924,50.85586319218241,153.7333061889251,111.15798045602607,0
1920.0,1.1428571428571428,0.209602556759527,0.5529953917050692,60.77413127413128,157.05646718146718,117.20125482625483,0
15377.0,1.183206106870229,0.5183960646896681,0.8940636083493226,168.63609656405671,236.87469664069488,182.38280751053776,1
16028.0,0.9819277108433735,0.6005395372706632,0.9219176900290472,168.76500952498,237.82725987832603,166.16161740306026,1
16140.0,0.9878787878787879,0.5697524397348519,0.9096801465407919,167.46215309545593,237.04745349191828,172.2732540408661,1
16221.0,1.0,0.5694447437284064,0.9192712022895356,167.56633891721293,236.95186938577325,172.37982520029132,1
16319.5,1.018181818181818,0.5657741032487856,0.9152575642859145,167.27634674549074,236.59268866501782,172.09929420281114,1
16274.0,0.9939393939393939,0.5918687411321818,0.926237905520774,167.96593040847202,237.0507715582451,171.7906202723147,1
16403.5,1.0,0.5487687136210042,0.9060704816615113,167.21408856354253,236.67466698667945,171.04476179047163,1
5251.5,0.7103448275862069,0.3825381673891132,0.8834216502649508,172.14283081459638,241.7788426096572,196.15020272760782,1
5006.0,0.6466666666666666,0.3296848697515379,0.8976956872590335,172.04561200923786,243.04368745188606,196.63010007698227,1
19061.0,1.054945054945055,0.5273970297538677,0.927046349885706,168.76137774100124,239.14599710384772,193.49255275134462,1
1422.5,0.4457831325301205,0.27513219143119894,0.63746358951378,7.343322475570033,131.5785016286645,123.29185667752444,1
1016.0,0.5573770491803278,0.3559242067816194,0.7298850574712644,6.763372620126926,142.7651858567543,109.85312783318223,1
973.0,0.6964285714285714,0.2528962334791043,0.594017094017094,6.753258845437617,143.4003724394786,115.48137802607076,1
574.5,0.9142857142857143,0.38186553167075643,0.8125884016973126,7.813186813186814,125.7221350078493,117.98587127158557,1
615.0,0.8648648648648649,0.576922090343891,0.9084194977843427,7.716216216216216,125.82582582582583,117.54504504504504,1
1154.5,0.7183098591549296,0.158132519971753,0.45009746588693955,6.579395817195972,141.3508907823393,113.14329976762201,1
827.0,0.6610169491525424,0.20707362517151426,0.5316618450658952,6.795258620689655,142.80280172413794,112.03663793103448,1
792.5,0.6491228070175439,0.21158094127740193,0.5573136427566807,6.787878787878788,142.4186307519641,112.30078563411898,1
604.0,0.6851851851851852,0.21613329805443376,0.45007451564828616,9.553623188405798,141.27391304347827,113.58840579710144,1
608.0,0.6727272727272727,0.20856591438443042,0.45003700962250187,9.511494252873563,142.13505747126436,114.7485632183908,1
9005.5,3.5121951219512195,0.09052566169500277,0.5211214628783056,168.40351246187822,166.86192028604478,94.60469029340624,1
8689.5,3.4819277108433737,0.08982470379353123,0.49735283175457173,167.8300304878049,165.71341463414635,95.73290505226481,1
8968.0,3.2209302325581395,0.08306089625212058,0.4727589024486676,168.18740124302118,163.6361529548088,96.09143579479617,1
